"","GEOID","household_income","employment_rate","birth_rate","NAME","Less_HS","HS_Equiv","Some_College","Bachelors","Graduate_Prof"
"607","45057010600",60972,54.9,2.29,"Census Tract 106; Lancaster County; South Carolina",0.161262979444798,0.401780038143675,0.284170375079466,0.118245390972664,0.0345412163593982
"608","45057010700",27920,42.5,2.29,"Census Tract 107; Lancaster County; South Carolina",0.177276746242263,0.504862953138815,0.25552608311229,0.0415561450044209,0.0207780725022104
"609","45057010800",33750,51.2,2.29,"Census Tract 108; Lancaster County; South Carolina",0.171741778319123,0.357490864799026,0.33252131546894,0.0840438489646772,0.0542021924482339
"610","45057010900",65761,58.6,2.29,"Census Tract 109; Lancaster County; South Carolina",0.132959551461754,0.244293151782139,0.336003203844614,0.178213856627954,0.10853023628354
"611","45057011001",54861,55,2.29,"Census Tract 110.01; Lancaster County; South Carolina",0.123961374354368,0.390747810464855,0.382214237592634,0.057264765326746,0.0458118122613968
"612","45057011002",56270,53.7,2.29,"Census Tract 110.02; Lancaster County; South Carolina",0.158931977113795,0.368722186904005,0.363636363636364,0.0727908455181182,0.0359186268277177
"613","45057011100",57656,57.8,2.29,"Census Tract 111; Lancaster County; South Carolina",0.13782619711173,0.317202938940968,0.32100329364074,0.15733468457056,0.066632885736002
"614","45057011203",176146,79.6,2.29,"Census Tract 112.03; Lancaster County; South Carolina",0.0554803788903924,0.114569237708615,0.32701849345963,0.220568335588633,0.282363554352729
"615","45057011204",147400,67.8,2.29,"Census Tract 112.04; Lancaster County; South Carolina",0.0591037021000217,0.237280796709244,0.256332539510717,0.233167352240745,0.214115609439273
"616","45057011205",93586,63.8,2.29,"Census Tract 112.05; Lancaster County; South Carolina",0.0408834586466165,0.134633458646617,0.307565789473684,0.397791353383459,0.119125939849624
"617","45057011206",104069,78.8,2.29,"Census Tract 112.06; Lancaster County; South Carolina",0.265116279069767,0.300996677740864,0.169435215946844,0.211295681063123,0.053156146179402
"618","45057011207",128750,71.4,2.29,"Census Tract 112.07; Lancaster County; South Carolina",0.0677743769129864,0.126803672933975,0.257105378224749,0.396589418452121,0.15172715347617
"619","45057011208",86892,49.6,2.29,"Census Tract 112.08; Lancaster County; South Carolina",0.00988630746416214,0.0884824518042511,0.409293129016312,0.214285714285714,0.27805239742956
"620","45057011209",88686,24.2,2.29,"Census Tract 112.09; Lancaster County; South Carolina",0.0340028882762242,0.19495864513588,0.265196271497965,0.324274648811868,0.181567546278062
"621","45057011210",103391,62,2.29,"Census Tract 112.10; Lancaster County; South Carolina",0.0033955857385399,0.0910016977928693,0.229881154499151,0.58641765704584,0.0893039049235993
"622","45057011211",85815,76.7,2.29,"Census Tract 112.11; Lancaster County; South Carolina",0.149006622516556,0.427152317880795,0.374172185430464,0.00993377483443709,0.0397350993377483
"623","45091060102",66905,58,1.32,"Census Tract 601.02; York County; South Carolina",0.116396194739787,0.193620593172915,0.241745942921097,0.185786233911584,0.262451035254617
"624","45091060200",41478,46.5,1.32,"Census Tract 602; York County; South Carolina",0.219604863221884,0.315349544072948,0.326747720364742,0.111702127659574,0.0265957446808511
"625","45091060300",35179,67,1.32,"Census Tract 603; York County; South Carolina",0.16784765279008,0.308237378210806,0.441541186891054,0.066873339238264,0.0155004428697963
"626","45091060401",27500,51.4,1.32,"Census Tract 604.01; York County; South Carolina",0.245681381957774,0.378119001919386,0.301983365323097,0.0569417786308381,0.017274472168906
"627","45091060402",72411,68.6,1.32,"Census Tract 604.02; York County; South Carolina",0.0704800817160368,0.352400408580184,0.300817160367722,0.167517875383044,0.108784473953013
"628","45091060501",22327,47.1,1.32,"Census Tract 605.01; York County; South Carolina",0.196596244131455,0.328638497652582,0.29518779342723,0.123826291079812,0.0557511737089202
"629","45091060502",49135,59.6,1.32,"Census Tract 605.02; York County; South Carolina",0.176813471502591,0.314119170984456,0.391839378238342,0.077720207253886,0.0395077720207254
"630","45091060600",NA,42.3,1.32,"Census Tract 606; York County; South Carolina",0.1,0,0.425,0.3,0.175
"631","45091060700",67471,65.3,1.32,"Census Tract 607; York County; South Carolina",0.0383317261330762,0.160800385728062,0.328109932497589,0.279652844744455,0.193105110896818
"632","45091060802",82159,70.6,1.32,"Census Tract 608.02; York County; South Carolina",0.118469462840324,0.191317144959529,0.384105960264901,0.167034584253127,0.139072847682119
"633","45091060803",57869,59.1,1.32,"Census Tract 608.03; York County; South Carolina",0.029322853688029,0.287787182587666,0.314993954050786,0.223397823458283,0.144498186215236
"634","45091060804",55065,64.6,1.32,"Census Tract 608.04; York County; South Carolina",0.0540712468193384,0.287849872773537,0.383905852417303,0.14058524173028,0.133587786259542
"635","45091060901",63030,73.3,1.32,"Census Tract 609.01; York County; South Carolina",0.125490196078431,0.185467128027682,0.354094579008074,0.143944636678201,0.191003460207612
"636","45091060904",103323,67.5,1.32,"Census Tract 609.04; York County; South Carolina",0.0617911615174032,0.217051231912397,0.387759092686742,0.194759483770043,0.138639030113414
"637","45091060908",57750,67.4,1.32,"Census Tract 609.08; York County; South Carolina",0.119385342789598,0.195429472025217,0.35263987391647,0.259259259259259,0.0732860520094563
"638","45091060909",96823,66,1.32,"Census Tract 609.09; York County; South Carolina",0.0334070253009089,0.140506018177352,0.335789732252518,0.321296978629329,0.169000245639892
"639","45091060910",100354,63.2,1.32,"Census Tract 609.10; York County; South Carolina",0.0433057851239669,0.187107438016529,0.309421487603306,0.265785123966942,0.194380165289256
"640","45091060911",106652,65.1,1.32,"Census Tract 609.11; York County; South Carolina",0.0195396145610278,0.205835117773019,0.382494646680942,0.258565310492505,0.133565310492505
"641","45091060912",104881,76.8,1.32,"Census Tract 609.12; York County; South Carolina",0.0346687211093991,0.214175654853621,0.306625577812018,0.287365177195686,0.157164869029276
"642","45091060913",67125,63.7,1.32,"Census Tract 609.13; York County; South Carolina",0.0871505755226685,0.199201315480385,0.330514446793517,0.214000469814423,0.169133192389006
"643","45091061004",126920,64.5,1.32,"Census Tract 610.04; York County; South Carolina",0.0805944555587311,0.166619034009717,0.248785367247785,0.336381823378108,0.167619319805659
"644","45091061006",139335,75.2,1.32,"Census Tract 610.06; York County; South Carolina",0.00523925951798812,0.135172895564094,0.227034579112819,0.383513796716731,0.249039469088369
"645","45091061007",77109,67.2,1.32,"Census Tract 610.07; York County; South Carolina",0.0839409235371097,0.205832865956253,0.256122639745747,0.270143952140587,0.183959618620303
"646","45091061008",132428,65.7,1.32,"Census Tract 610.08; York County; South Carolina",0.0454629458510442,0.181297357235261,0.199963038255406,0.345961929403068,0.227314729255221
"647","45091061009",126778,66,1.32,"Census Tract 610.09; York County; South Carolina",0.00960735171261487,0.0932887774993038,0.216235032024506,0.362712336396547,0.318156502367029
"648","45091061010",135893,65.3,1.32,"Census Tract 610.10; York County; South Carolina",0.00186120712576442,0.180537091199149,0.238500398830098,0.315341664450944,0.263759638394044
"649","45091061011",90525,70,1.32,"Census Tract 610.11; York County; South Carolina",0.0518166487812356,0.140272880576422,0.278552813122796,0.387398436302315,0.141959221217231
"650","45091061012",136490,72.5,1.32,"Census Tract 610.12; York County; South Carolina",0.0067939178259463,0.144613393723714,0.245551601423488,0.459398252992559,0.143642834034293
"651","45091061101",73232,62.9,1.32,"Census Tract 611.01; York County; South Carolina",0.0631732168850073,0.287627365356623,0.334497816593886,0.247161572052402,0.0675400291120815
"652","45091061103",138668,72.2,1.32,"Census Tract 611.03; York County; South Carolina",0.0291532376208614,0.146352182830355,0.25036624670378,0.356577790799883,0.217550542045122
"653","45091061104",117903,63.7,1.32,"Census Tract 611.04; York County; South Carolina",0.0421758926431824,0.145219266714594,0.328540618260244,0.331416247304098,0.152647975077882
"654","45091061202",61782,51.6,1.32,"Census Tract 612.02; York County; South Carolina",0.125,0.372245179063361,0.329201101928375,0.128787878787879,0.0447658402203857
"655","45091061203",67593,60.5,1.32,"Census Tract 612.03; York County; South Carolina",0.119295266397792,0.290384207174698,0.324347272341329,0.223731691785184,0.0422415623009977
"656","45091061204",62347,76.1,1.32,"Census Tract 612.04; York County; South Carolina",0.041747572815534,0.229449838187702,0.336893203883495,0.254692556634304,0.137216828478964
"657","45091061205",55139,50.8,1.32,"Census Tract 612.05; York County; South Carolina",0.145422431557256,0.224315572564027,0.337650868413306,0.215189873417722,0.0774212540476891
"658","45091061301",69274,63.9,1.32,"Census Tract 613.01; York County; South Carolina",0.0530561588582066,0.284207260316475,0.41483090288551,0.156686317095873,0.0912193608439342
"659","45091061302",83500,68.3,1.32,"Census Tract 613.02; York County; South Carolina",0.0461642905634759,0.337746096401901,0.412763068567549,0.138492871690428,0.0648336727766463
"660","45091061401",77258,57.3,1.32,"Census Tract 614.01; York County; South Carolina",0.14366021236727,0.450655840099938,0.249843847595253,0.0855715178013741,0.0702685821361649
"661","45091061403",99583,68.5,1.32,"Census Tract 614.03; York County; South Carolina",0.07461965708766,0.241246075827095,0.338807051436851,0.26346293165902,0.0818642839893746
"662","45091061404",111853,63.2,1.32,"Census Tract 614.04; York County; South Carolina",0.0102564102564103,0.226007326007326,0.306959706959707,0.243223443223443,0.213553113553114
"663","45091061503",69405,60.8,1.32,"Census Tract 615.03; York County; South Carolina",0.0954979536152797,0.410641200545703,0.235106866757617,0.185538881309686,0.0732150977717144
"664","45091061504",75487,67.4,1.32,"Census Tract 615.04; York County; South Carolina",0.125325690463783,0.338457529963523,0.451016154247004,0.0411672746221991,0.0440333507034914
"665","45091061505",78611,51,1.32,"Census Tract 615.05; York County; South Carolina",0.153846153846154,0.339181286549708,0.403058929374719,0.0562303193882141,0.0476833108412056
"666","45091061506",75425,60.5,1.32,"Census Tract 615.06; York County; South Carolina",0.0876101607050285,0.434681181959565,0.246500777604977,0.17210990150337,0.0590979782270607
"667","45091061601",54595,55.2,1.32,"Census Tract 616.01; York County; South Carolina",0.0942779291553134,0.39291553133515,0.333514986376022,0.112261580381471,0.0670299727520436
"668","45091061602",51157,61.3,1.32,"Census Tract 616.02; York County; South Carolina",0.179493087557604,0.342396313364055,0.266589861751152,0.144009216589862,0.0675115207373272
"669","45091061701",73066,52.2,1.32,"Census Tract 617.01; York County; South Carolina",0.137332954222349,0.267841910719363,0.418538527153824,0.0980949673016776,0.0781916406027865
"670","45091061705",73902,65.5,1.32,"Census Tract 617.05; York County; South Carolina",0.0657702426191172,0.386144402221573,0.314235603624671,0.179187372113417,0.0546623794212219
"671","45091061706",88068,61.4,1.32,"Census Tract 617.06; York County; South Carolina",0.0946597262386736,0.31328320802005,0.261037208405629,0.188355504144978,0.142664353190669
"672","45091061708",119926,72,1.32,"Census Tract 617.08; York County; South Carolina",0.0164525580347081,0.120576966418751,0.343700698670273,0.362407031778229,0.156862745098039
"673","45091061709",111279,65.4,1.32,"Census Tract 617.09; York County; South Carolina",0.0287865367581931,0.160318866253322,0.378210806023029,0.258414526129318,0.174269264836138
"674","45091061710",107137,53.6,1.32,"Census Tract 617.10; York County; South Carolina",0.028281363306744,0.222987672226251,0.335750543872371,0.267585206671501,0.145395213923133
"675","45091061801",75229,63.8,1.32,"Census Tract 618.01; York County; South Carolina",0.147727272727273,0.188374125874126,0.423951048951049,0.147727272727273,0.0922202797202797
"676","45091061802",59513,49.8,1.32,"Census Tract 618.02; York County; South Carolina",0.131480951016901,0.252649670581495,0.401604124892581,0.166427957605271,0.0478372959037525
"677","45091061900",62344,56,1.32,"Census Tract 619; York County; South Carolina",0.115209701869631,0.456543708943911,0.254926730672057,0.152349671551289,0.0209701869631127
